seas_id,player_id,tm,pos,age,experience
4,112,MIN,PF,33,11
4,112,TOT,PF,34,12
4,112,POR,PF,34,12
4,553,TOT,SG,23,1
4,238,BOS,C,31,6
4,222,HOU,SG,27,8
4,160,TOT,SG,28,9
4,654,ATL,SF,23,1
4,493,MIA,C,23,4
4,276,TOT,SG,27,8
4,494,PHI,PG,23,3
4,186,CHO,C,27,9
4,155,DET,PF,30,10
4,354,CHI,PF,23,4
4,714,ORL,PF,23,4
4,655,IND,PG,32,4
4,223,WAS,SG,26,8
4,715,MEM,PF,26,4
4,656,ATL,PG,25,3
4,414,NOP,PF,22,4
4,199,TOT,PG,27,7
4,199,HOU,PG,27,7
4,199,CLE,PG,27,7
4,797,IND,SF,22,2
4,99,MIL,C,31,12
4,613,BRK,SF,25,4
4,329,TOT,SF,22,4
4,329,TOR,SF,22,4
4,329,SAC,SF,22,4
4,716,ATL,C,24,4
4,415,TOT,SG,28,6
4,416,SAC,SG,27,4
4,47,TOR,SF,30,13
4,717,MIA,PF,27,4
4,554,POR,PF,20,1
4,554,TOT,PF,21,2
4,554,POR,PF,21,2
4,718,POR,SF,23,4
4,719,BRK,PF,26,4
4,355,CHI,PG,23,3
4,417,TOT,SG,27,6
4,19,HOU,PF,34,16
4,769,DET,SG,23,3
4,495,CLE,SF,25,4
4,657,WAS,SF,24,3
4,205,MEM,SF,28,6
4,770,PHI,SG,24,3
4,445,PHI,PG,23,1
4,438,NOP,PF,21,2
4,614,SAC,C,24,4
4,496,TOR,C,28,4
4,658,WAS,PG,24,2
4,658,BRK,PG,24,2
4,658,BRK,PG,25,3
4,806,HOU,SG,22,1
4,46,OKC,PG,34,15
4,720,DAL,PF,26,4
4,356,NOP,PF,23,3
4,258,TOT,SG,30,9
4,304,HOU,C,25,6
4,721,CHI,SG,22,4
4,722,CHO,SF,27,4
4,259,CHO,C,27,7
4,615,CLE,SG,23,4
4,81,TOT,SF,30,10
4,187,SAC,PG,29,10
4,114,NYK,SG,31,9
4,110,HOU,PG,33,13
4,535,MIL,PF,24,4
4,357,MIN,PG,23,5
4,357,MIN,PG,24,6
4,357,MIN,PG,25,7
4,418,SAC,C,26,6
4,224,POR,PG,29,8
4,497,GSW,SG,28,4
4,536,NYK,SG,25,3
4,723,WAS,C,24,4
4,498,HOU,C,29,5
4,111,LAC,SF,30,10
4,127,PHI,SF,34,13
4,330,UTA,PG,22,3
4,330,UTA,PG,23,4
4,330,TOT,SG,24,5
4,419,HOU,SF,28,6
4,771,MEM,SG,24,3
4,724,OKC,PF,22,4
4,725,CLE,PG,23,4
4,677,DAL,SG,23,1
4,439,CLE,SF,26,3
4,500,SAC,PG,23,4
4,726,ATL,SF,25,4
4,616,MEM,SG,23,4
4,727,CLE,PF,26,4
4,617,PHO,C,23,4
4,100,BRK,C,31,12
4,440,TOR,SF,26,5
4,420,SAS,PG,24,4
4,358,DAL,PG,27,5
4,128,SAS,SF,30,11
4,141,TOR,SF,30,8
4,141,BRK,PF,31,9
4,141,BRK,PF,32,10
4,501,TOT,PG,23,4
4,441,TOT,SG,28,5
4,618,OKC,SF,26,2
4,162,UTA,C,27,9
4,421,MIA,SF,20,2
4,101,DET,PG,31,11
4,537,TOT,PG,24,2
4,537,LAC,PG,24,2
4,537,DET,PG,24,2
4,502,SAS,SG,27,5
4,359,PHO,SG,23,5
4,807,OKC,PG,24,1
4,772,SAS,PF,25,3
4,619,NOP,PG,27,5
4,808,TOR,C,23,1
4,260,TOT,C,30,7
4,260,SAC,C,30,7
4,260,ATL,C,30,7
4,503,MEM,SF,25,4
4,241,MIA,SG,25,5
4,241,MIA,SG,26,6
4,241,MIA,SG,27,7
4,422,TOT,PF-C,25,6
4,504,UTA,PG,24,4
4,798,DET,PF,22,1
4,798,BRK,C,22,1
4,798,ORL,PF,23,2
4,620,SAC,SG,25,4
4,423,DAL,PF,28,6
4,305,TOT,SF,26,4
4,451,PHO,PF,19,1
4,451,PHO,PF,20,2
4,451,PHO,PF,21,3
4,225,GSW,PF,29,8
4,621,POR,C,24,4
4,622,MIA,SG,27,4
4,678,MEM,SG,25,1
4,546,CHO,SG,23,2
4,31,WAS,C,33,15
4,306,DAL,C,28,6
4,203,NOP,SG,28,7
4,163,BRK,C,29,9
4,505,IND,SG,24,3
4,321,ORL,PG,23,4
4,679,PHO,PG,21,1
4,381,TOT,PG,21,3
4,200,TOT,C,26,8
4,164,PHO,PG,28,8
4,102,HOU,SG,33,14
4,809,SAC,C,25,1
4,773,UTA,PF,25,3
4,226,ORL,SF,28,9
4,170,POR,SF,28,7
4,660,DET,PG,22,3
4,360,PHO,C,28,7
4,547,SAC,PG,24,2
4,506,NYK,PG,22,4
4,424,TOR,SG,25,4
4,507,PHI,SG,23,4
4,728,MIA,PG,26,4
4,129,MEM,SG,32,9
4,729,ATL,SG,26,4
4,661,ORL,SF,26,3
4,661,DEN,SF,26,3
4,661,PHI,PF,26,3
4,307,DEN,SG,26,7
4,425,LAL,PG,25,2
4,623,TOR,SG,23,4
4,103,MIL,PG,33,12
4,426,UTA,PF,26,4
4,261,MIL,PF,25,7
4,331,IND,SF,24,4
4,331,DET,SF,25,5
4,331,TOT,SF,26,6
4,730,ORL,C,23,4
4,104,TOT,PG,35,14
4,156,BOS,SF,29,10
4,262,MEM,C,30,7
4,262,TOT,C,31,8
4,262,MEM,C,31,8
4,731,BOS,PF,24,4
4,624,MIL,SG,26,4
4,625,DET,SG,23,4
4,227,DAL,PF,26,7
4,668,SAC,C,21,2
4,166,MIA,C,29,7
4,446,DET,PF,21,2
4,82,WAS,C,30,9
4,774,ORL,SF,23,3
4,204,CLE,SG,27,7
4,663,WAS,SF,21,3
4,627,LAC,C,23,4
4,732,SAS,PF,24,4
4,201,WAS,PG,30,9
4,157,TOT,PG,33,12
4,427,LAL,C,21,3
4,70,DAL,PG,32,11
4,69,NOP,SG,35,14
4,680,CHO,SG,23,1
4,33,CLE,SG,31,13
4,733,MEM,PG,23,4
4,322,WAS,PF,23,5
4,322,TOT,PF,24,6
4,322,ATL,PF,24,6
4,681,GSW,SG,21,1
4,681,TOT,SG,22,2
4,681,GSW,SG,22,2
4,228,UTA,SF,27,6
4,228,UTA,SF,28,7
4,228,TOT,SF-PF,29,8
4,387,TOT,C,22,3
4,332,CHI,SF,25,4
4,442,POR,SF,24,3
4,428,SAS,C,26,6
4,628,DAL,SG,25,4
4,799,IND,PG,20,2
4,734,PHI,SF,25,4
4,6,LAC,SG,36,17
4,429,DEN,PG,21,3
4,323,HOU,SF,28,5
4,323,PHI,SF,28,5
4,323,TOT,SF-SG,29,6
4,130,TOT,PG,32,13
4,131,MIN,C,32,11
4,131,TOT,PF,33,12
4,131,DAL,PF,33,12
4,308,MEM,PF,28,5
4,80,PHO,PF,32,11
4,775,NOP,PG,24,3
4,629,MEM,PF,22,4
4,630,MIN,PF,22,4
4,630,TOT,PF,23,5
4,630,UTA,PF,23,5
4,800,UTA,PF,24,2
4,508,CLE,C,22,4
4,735,ATL,SG,23,4
4,452,DAL,PF,23,1
4,452,TOT,PF,26,2
4,452,MEM,PF,26,2
4,105,CLE,C,33,13
4,736,CHI,SG,29,4
4,737,NOP,C,22,4
4,430,BOS,SG,23,4
4,776,OKC,SF,22,3
4,738,MIN,SG,23,4
4,509,BOS,SF,22,4
4,76,TOT,PF-C,33,12
4,76,UTA,PF,33,12
4,76,HOU,C,33,12
4,140,TOT,PG,31,11
4,140,MIN,PG,31,11
4,140,ATL,PG,31,11
4,309,OKC,PF,23,4
4,801,CLE,PG,24,2
4,235,IND,SG,28,9
4,206,GSW,PG,33,3
4,389,CHI,PG,24,2
4,670,TOT,SG,22,2
4,670,LAC,SG,22,2
4,670,WAS,SG,22,2
4,631,MIL,PG,26,4
4,188,MIN,SG,29,8
4,83,NYK,C,31,10
4,682,CHO,PG,23,1
4,310,BRK,SF,28,6
4,311,UTA,PF,32,6
4,431,PHI,C,25,4
4,510,ATL,PF,23,4
4,242,MIL,C,26,5
4,242,MIL,C,27,6
4,242,MIL,C,28,7
4,739,MEM,SG,26,4
4,555,DAL,PF,22,1
4,683,LAL,C,23,1
4,684,PHI,PF,23,1
4,684,TOT,C,24,2
4,684,PHI,C,24,2
4,511,ORL,PF,21,2
4,539,MEM,C,25,3
4,539,TOT,C,26,4
4,539,WAS,C,26,4
4,802,ORL,PG,23,2
4,312,CLE,SG,25,4
4,312,CLE,SG,26,5
4,312,TOT,SG,27,6
4,740,MIN,PG,26,4
4,390,CLE,SG,25,2
4,390,WAS,SG,27,3
4,390,TOT,SG,28,4
4,390,WAS,SG,28,4
4,741,GSW,PG,23,4
4,556,PHO,PG,24,1
4,512,TOT,SF-SG,27,6
4,540,TOT,SF,24,5
4,557,ATL,PG,28,1
4,632,MIN,SG,23,4
4,810,DAL,SF,22,1
4,361,SAS,SG,28,7
4,132,NOP,SG,29,11
4,742,UTA,SF,29,4
4,313,NYK,PF,25,6
4,382,PHI,SF,24,3
4,229,TOT,SF-SG,32,9
4,513,MIL,SF,25,4
4,803,SAC,SF,24,2
4,548,PHI,C,21,2
4,777,DET,PG,24,3
4,811,UTA,PG,22,1
4,362,TOT,PF,25,7
4,778,BOS,PF,24,3
4,558,BOS,PG,25,1
4,363,MIN,C,24,5
4,189,TOR,SF,27,8
4,633,DEN,SF,24,2
4,633,SAS,SF,25,3
4,633,SAS,SF,26,4
4,779,BOS,SF,26,3
4,743,SAS,SF,23,4
4,263,MIA,C,29,8
4,364,WAS,SF,23,4
4,190,BOS,PG,29,9
4,744,WAS,PG,27,3
4,634,OKC,SF,27,4
4,236,ATL,SG,29,7
4,236,TOT,SF,30,8
4,236,POR,SF,30,8
4,264,LAL,SG,26,7
4,812,OKC,PF,23,1
4,635,ATL,SF,23,4
4,636,DET,PF,23,5
4,106,CLE,C,33,14
4,745,HOU,PG,22,4
4,365,GSW,C,23,5
4,514,TOR,C,28,4
4,230,MIL,SF,28,8
4,671,DET,SG,23,2
4,672,LAL,PF,22,2
4,432,CHI,PG,25,4
4,366,DAL,PF,26,6
4,813,GSW,PG,22,1
4,814,MIA,C,23,1
4,314,MEM,SF,26,6
4,780,MIA,SG,24,3
4,20,TOT,SG,35,14
4,515,LAL,SF,25,4
4,63,TOR,PG,33,14
4,243,NYK,C,26,5
4,192,BRK,PG,29,11
4,746,SAC,PF,23,4
4,66,TOT,C,35,15
4,207,NYK,PF,28,6
4,637,LAC,SG,22,2
4,324,DET,SG,27,5
4,367,CLE,PF,27,5
4,516,CHI,PF,23,4
4,17,LAL,PG,35,17
4,638,SAS,SG,23,4
4,541,NOP,PG,22,3
4,48,LAC,SG,32,14
4,781,SAC,SF,22,3
4,115,LAC,SF,30,9
4,747,OKC,SG,23,4
4,639,DAL,PG,22,4
4,517,TOT,SG,26,6
4,518,MIL,C,26,5
4,433,IND,PG,27,4
4,559,TOR,SF,24,1
4,434,MIN,SG,23,4
4,434,MIN,SG,24,5
4,434,MIN,SG,25,6
4,519,CHO,SG,22,4
4,782,CLE,PG,24,2
4,113,MEM,C,33,10
4,84,CHO,SG,30,10
4,193,TOT,SF-PF,30,9
4,193,NYK,SF,30,9
4,193,LAC,PF,30,9
4,315,BOS,SG,25,6
4,815,PHI,SG,24,1
4,391,ORL,SF,21,2
4,520,ORL,PG,22,4
4,194,TOT,PF,30,9
4,194,DET,PF,30,9
4,194,LAL,PF,30,9
4,816,MEM,SG,24,1
4,804,CLE,C,22,2
4,443,TOT,PF,21,3
4,640,DET,PF,22,4
4,49,CHO,PF,30,12
4,49,CHO,PF,31,13
4,49,CHO,PF,32,14
4,265,DEN,C,29,7
4,748,POR,SG,25,4
4,783,NYK,SG,24,2
4,784,CHI,SG,27,3
4,266,TOT,PG,28,6
4,237,LAC,PF,26,8
4,237,NYK,SF,26,8
4,237,TOT,PF-SF,27,9
4,749,MIA,SF,26,4
4,521,DAL,PF,29,4
4,665,ORL,SG,23,2
4,231,POR,C,26,7
4,750,BOS,PF,25,3
4,283,CHO,PG,26,5
4,817,HOU,SG,25,1
4,244,CHO,SF,23,5
4,244,CHO,SF,24,6
4,244,CHO,PF,25,7
4,751,DEN,SF,24,4
4,641,PHO,SF,26,5
4,78,UTA,PG,34,15
4,267,OKC,C,28,7
4,240,WAS,PF,29,6
4,666,CHO,PF,22,3
4,642,NYK,C,23,4
4,785,UTA,SG,24,3
4,643,ORL,C,24,5
4,522,DEN,PG,25,4
4,368,TOT,C,28,7
4,644,ORL,C,24,4
4,752,LAC,C,23,4
4,786,MIA,PG,27,3
4,369,IND,C,23,5
4,753,POR,SF,22,4
4,560,UTA,SG,24,1
4,754,MIN,C,23,4
4,383,TOT,PF,32,6
4,316,DAL,C,23,4
4,755,BRK,C,23,4
4,756,MIN,SG,24,4
4,107,CHO,SF,31,12
4,818,UTA,PG,25,1
4,370,DEN,C,25,6
4,195,ORL,C,30,10
4,317,POR,PF,22,4
4,317,CHI,PF,22,4
4,317,NYK,PF,23,5
4,371,TOT,SF-SG,28,7
4,787,UTA,C,28,3
4,523,TOR,SF,23,4
4,685,ATL,PF,21,1
4,757,IND,SF,24,4
4,268,CHI,SF,26,7
4,64,HOU,PF,34,9
4,758,CHO,PF,24,4
4,435,TOR,PF,25,4
4,372,MIL,SG,27,5
4,232,MIN,PG,33,10
4,447,GSW,SG,22,2
4,169,OKC,PF,28,8
4,133,SAS,PG,31,11
4,159,LAC,SF,29,10
4,67,DEN,PF,35,15
4,788,TOR,SF,25,1
4,788,TOR,SF,26,2
4,788,OKC,SF,27,3
4,524,DEN,SG,24,4
4,448,GSW,PG,24,2
4,789,GSW,SG,25,3
4,68,LAC,PG,34,15
4,373,PHI,PG,27,5
4,790,MIL,SG,24,3
4,269,DET,SG,27,6
4,196,LAC,SG,29,9
4,196,LAC,SG,30,10
4,196,LAC,SG,31,11
4,374,SAC,C,26,5
4,197,PHO,PG,29,9
4,759,NYK,SG,22,4
4,270,TOT,PF-C,29,7
4,270,MIN,PF,29,7
4,270,HOU,C,29,7
4,645,BOS,C,24,4
4,108,MIL,C,31,12
4,674,HOU,SF,22,3
4,326,POR,SG,26,5
4,436,LAC,SG,28,4
4,760,SAS,SG,23,4
4,388,BRK,SF,23,3
4,525,UTA,SF,27,4
4,65,SAS,PF,33,14
4,271,UTA,C,27,7
4,761,LAL,PF,24,4
4,109,LAL,PG,33,14
4,116,HOU,PF,28,9
4,526,TOT,PG,28,6
4,686,DAL,SG,28,1
4,791,LAL,PF,21,3
4,542,TOT,PF,27,5
4,134,TOR,C,30,11
4,272,PHI,SG,31,8
4,333,POR,PG,25,3
4,333,POR,PG,26,4
4,333,BRK,PG,27,5
4,646,OKC,PG,23,4
4,647,PHI,SG,25,4
4,819,TOR,PG,21,1
4,543,UTA,SG,27,4
4,550,TOT,SG,26,4
4,278,NOP,SF,27,6
4,278,TOT,PF,28,7
4,278,MEM,PF,28,7
4,318,DAL,SG,28,8
4,375,DET,SF,22,4
4,820,UTA,SG,27,1
4,135,GSW,PG,31,11
4,527,HOU,SG,25,4
4,273,OKC,C,26,7
4,648,TOR,SF,24,4
4,551,IND,PF,21,2
4,376,IND,PG,27,5
4,319,IND,SF,27,7
4,792,CLE,C,26,3
4,136,MIN,PF,32,9
4,762,UTA,SG,22,4
4,821,PHO,PF,24,1
4,437,BRK,PF,26,5
4,763,LAC,SG,26,4
4,764,SAC,SG,25,4
4,552,OKC,SG,20,2
4,233,ORL,SG,28,8
4,377,CHO,PG,25,5
4,71,ATL,SF,32,11
4,79,TOT,PF,33,15
4,378,MIL,SF,30,5
4,649,DAL,SF,26,4
4,528,TOT,C,25,6
4,449,MIL,C,20,2
4,327,MIL,PG,28,5
4,274,NYK,SG,26,6
4,198,LAC,PF,25,7
4,529,OKC,C,23,4
4,279,ATL,SG,29,8
4,530,IND,SF,31,5
4,650,ATL,PG,23,4
4,793,WAS,PG,24,3
4,453,CHO,SG,23,1
4,453,CHO,SG,24,2
4,453,BRK,SG,25,3
4,32,TOT,SF,33,15
4,32,PHO,SF,33,15
4,32,WAS,SF,33,15
4,280,TOT,PG,26,6
4,280,NYK,PG,26,6
4,280,DAL,PG,26,6
4,379,TOT,PF,26,7
4,202,TOT,PF,30,11
4,651,CHI,SF,22,4
4,285,MEM,SG,25,4
4,285,PHO,SG,26,5
4,285,PHO,SG,27,6
4,765,GSW,SG,25,4
4,794,BRK,PF,23,2
4,794,DET,SF,23,2
4,794,CHI,PF,24,3
4,766,MIA,SG,23,4
4,328,PHO,PG,26,5
4,328,TOT,PG-SG,27,6
4,328,PHO,PG,27,6
4,245,BOS,C,27,5
4,544,LAC,PG,24,2
4,9,PHO,C,34,16
4,380,MEM,PG,23,5
4,18,MIA,C,39,17
4,822,ORL,PF,24,1
4,275,HOU,SG,28,8
4,1,MEM,SF,40,19
4,805,PHI,C,27,2
4,139,TOT,SG,31,10
4,652,ORL,PF,22,4
4,767,LAC,PF,24,3
4,767,LAL,PF,24,3
4,767,LAL,PF,25,4
4,545,DAL,SF,26,4
4,137,DAL,SF,32,10
4,234,DEN,SG,31,10
4,823,HOU,PF,26,1
4,385,GSW,C,26,5
4,385,DAL,C,26,5
4,385,DAL,C,27,6
4,85,DEN,SF,29,9
4,450,DAL,SG,24,2
4,653,TOR,SF,27,4
4,532,POR,PF,22,3
4,320,CHI,SF,24,6
4,824,TOT,SG,22,1
4,824,LAL,SG,22,1
4,824,GSW,SG,22,1
4,687,PHI,SG,19,1
4,768,NOP,PF,22,3
4,795,UTA,SF,26,2
5,302,ORL,PF,23,5
5,302,ORL,PF,24,6
5,302,TOT,PF,25,7
5,610,WAS,PG,25,4
5,825,IND,SF,23,3
5,533,OKC,SF,25,2
5,796,CHI,SF,21,1
5,75,BOS,C,32,12
5,168,POR,PF,26,7
5,168,POR,PF,27,8
5,168,POR,PF,28,9
5,185,TOT,SG,27,8
5,826,OKC,PF,21,3
5,492,LAL,PG,25,3
5,257,ATL,C,25,6
5,257,TOT,C,26,7
5,257,ATL,C,26,7
5,534,GSW,SF,26,2
5,611,WAS,PF,25,4
5,902,IND,C,26,1
5,713,LAC,SG,24,3
5,220,DET,C,26,8
5,220,CLE,C,26,8
5,220,TOT,C,27,9
5,30,GSW,SF,35,15
5,281,OKC,SF,25,4
5,303,MIN,SF,23,5
5,612,POR,SG,21,3
5,221,NOP,C,25,7
5,827,MIN,SG,21,3
5,828,WAS,PF,30,3
5,829,GSW,SF,25,3
5,112,SAC,PF,31,9
5,874,TOR,PG,23,2
5,238,DET,C,30,5
5,903,MIN,PG,21,1
5,222,TOT,SG,26,7
5,222,WAS,SG,26,7
5,222,HOU,SG,26,7
5,160,TOT,SG,27,8
5,160,DET,SG,27,8
5,160,LAC,SG,27,8
5,386,TOT,SF,24,2
5,493,MIA,PF,22,3
5,276,MEM,SG,24,5
5,276,SAC,SG,25,6
5,276,HOU,SF,26,7
5,494,PHI,PG,22,2
5,186,CHO,C,26,8
5,155,LAC,PF,28,8
5,155,DET,PF,28,8
5,155,DET,PF,29,9
5,354,TOT,PF,23,4
5,714,DEN,PF,22,3
5,655,GSW,PG,31,3
5,655,CHO,PG,31,3
5,655,TOT,PG,32,4
5,223,WAS,SG,25,7
5,715,MEM,PF,25,3
5,656,ATL,PG,24,2
5,414,LAL,SF,21,3
5,797,IND,SF,21,1
5,875,HOU,SG,24,1
5,875,CLE,SG,24,1
5,875,BOS,SG,25,2
5,99,MIL,C,30,11
5,613,BRK,PG,24,3
5,329,TOR,SF,21,3
5,716,HOU,C,24,4
5,415,MIL,SG,27,5
5,416,SAC,SG,26,3
5,717,MIA,SF,26,3
5,718,NYK,SF,23,4
5,719,PHO,PF,26,4
5,876,ATL,SF,25,2
5,355,CHI,PG,22,2
5,667,MIN,SG,23,1
5,667,TOT,SF,25,2
5,667,SAS,SF,25,2
5,417,TOT,SG,26,5
5,417,BRK,SG,26,5
5,417,IND,SG,26,5
5,19,OKC,PF,33,15
5,769,BOS,SG,22,2
5,877,DET,SG,22,2
5,878,WAS,PG,23,2
5,495,CLE,SF,24,3
5,657,CHI,SF,23,2
5,657,TOT,SF,24,3
5,657,CHI,SF,24,3
5,770,DAL,SG,24,3
5,445,TOT,PG,23,1
5,614,SAC,C,23,3
5,496,TOR,C,27,3
5,658,TOT,PG,24,2
5,46,HOU,PG,33,14
5,720,TOT,PF,25,3
5,720,MIN,PF,25,3
5,720,MIA,PF,25,3
5,356,MIL,PF,23,3
5,830,ORL,SF,24,3
5,879,POR,SF,21,2
5,258,POR,SG,29,8
5,304,HOU,C,24,5
5,721,CHI,PG,21,3
5,722,CHO,SF,26,3
5,259,CHO,C,26,6
5,831,ORL,PG,22,3
5,615,CLE,SG,22,3
5,187,IND,PG,27,8
5,187,SAC,PG,28,9
5,187,TOT,PG,29,10
5,110,ORL,PG,32,12
5,110,TOT,PG,33,13
5,110,MIL,PG,33,13
5,535,MIL,PF,22,2
5,535,MIL,PF,23,3
5,535,TOT,PF,24,4
5,357,GSW,PG,23,5
5,880,MEM,SG,26,2
5,418,TOT,C,25,5
5,418,PHO,C,25,5
5,418,LAL,C,25,5
5,418,SAC,C,25,5
5,224,POR,PG,28,7
5,497,GSW,SG,27,3
5,536,NYK,SG,24,2
5,723,CHI,PF,22,2
5,723,WAS,C,22,2
5,723,WAS,C,23,3
5,881,TOR,C,22,2
5,498,BOS,C,28,4
5,498,CHI,C,28,4
5,498,TOT,C,29,5
5,111,LAC,SF,29,9
5,127,PHI,SF,33,12
5,330,UTA,PG,21,2
5,419,TOT,SF,28,6
5,771,TOT,SG,23,2
5,771,SAC,SG,23,2
5,771,HOU,SG,23,2
5,724,OKC,PF,21,3
5,725,CLE,PG,22,3
5,239,NOP,SF,27,4
5,439,CHI,SG,25,2
5,500,SAC,PG,22,3
5,726,ATL,SF,24,3
5,616,MEM,PG,22,3
5,727,CLE,PF,25,3
5,617,PHO,C,22,3
5,100,NYK,C,30,11
5,440,ATL,SG,25,4
5,882,DET,SG,21,2
5,420,SAS,PG,23,3
5,358,TOT,PG,26,4
5,358,TOR,PG,26,4
5,358,MEM,PG,26,4
5,128,SAS,SG,29,10
5,161,NOP,C,27,8
5,161,GSW,C,28,9
5,161,TOT,C,30,10
5,832,WAS,SF,22,3
5,501,DAL,PG,21,2
5,501,NYK,PG,21,2
5,501,NYK,PG,22,3
5,441,CHI,SG,27,4
5,162,UTA,C,26,8
5,421,PHO,SF,20,2
5,101,CLE,PG,29,9
5,101,MIN,PG,29,9
5,101,MIN,PG,30,10
5,502,TOT,SG,27,5
5,833,MEM,SG,24,3
5,359,PHO,SG,22,4
5,883,ORL,PG,25,2
5,834,SAS,SG,22,3
5,835,WAS,PG,23,3
5,772,LAL,PF,24,2
5,619,TOT,PG,27,5
5,260,ATL,C,29,6
5,884,POR,SG,22,2
5,503,MEM,SG,24,3
5,422,IND,PF,24,5
5,504,UTA,SG,23,3
5,798,TOT,C-PF,22,1
5,620,MIL,SG,25,4
5,423,DAL,PF,27,5
5,305,OKC,SF,25,3
5,225,GSW,PF,28,7
5,621,SAS,C,24,4
5,622,MIA,SF,26,3
5,546,CHO,SG,22,1
5,31,CHO,C,32,14
5,306,DAL,C,27,5
5,885,CLE,SF,25,2
5,203,NOP,SG,27,6
5,163,POR,C,28,8
5,505,IND,PG,23,2
5,321,TOT,PG,23,4
5,904,MIL,SG,25,1
5,886,POR,SG,23,2
5,200,NYK,C,25,7
5,164,TOT,PG,28,8
5,102,HOU,SG,32,13
5,773,GSW,PF,24,2
5,226,ORL,SG,26,7
5,226,ORL,SF,27,8
5,226,TOT,SF-SG,28,9
5,836,DAL,PG,31,3
5,660,NOP,PG,21,2
5,360,PHO,C,27,6
5,547,SAC,PG,23,1
5,506,NYK,PG,21,3
5,424,TOR,PG,24,3
5,887,ORL,PF,24,2
5,507,PHI,SG,22,3
5,728,MIA,PG,25,3
5,888,OKC,PF,26,2
5,129,TOT,SG,32,9
5,729,HOU,SG,26,4
5,661,TOT,SF-PF,25,2
5,661,HOU,PF,25,2
5,661,ORL,SF,25,2
5,661,TOT,PF-SF,26,3
5,307,DEN,SG,24,5
5,307,DEN,SG,25,6
5,307,TOT,SG,26,7
5,425,MIL,PG,25,2
5,623,TOT,SG,22,3
5,623,POR,SG,22,3
5,623,TOR,SG,22,3
5,103,TOT,PG,32,11
5,103,CLE,PG,32,11
5,103,MIL,PG,32,11
5,426,UTA,PF,25,3
5,261,MIL,PF,24,6
5,331,IND,SF,23,3
5,730,IND,C,23,4
5,104,MIA,PG,34,13
5,156,BOS,PF,28,9
5,262,MIN,C,29,6
5,262,TOT,C,30,7
5,262,MIN,C,30,7
5,905,CHO,PG,23,1
5,731,BOS,PF,23,3
5,624,MEM,SG,25,3
5,906,DEN,PF,27,1
5,625,TOT,SG-SF,22,3
5,625,OKC,SG,22,3
5,625,DET,SF,22,3
5,227,TOT,PF-SF,26,7
5,668,SAC,PF,20,1
5,166,MIA,C,28,6
5,446,DET,PF,20,1
5,774,TOT,SF,22,2
5,774,NYK,SF,22,2
5,774,PHI,SF,22,2
5,774,ORL,SF,22,2
5,204,CLE,SG,26,6
5,837,NYK,PG,23,3
5,663,WAS,SF,20,2
5,838,CLE,SF,22,3
5,627,TOT,C,22,3
5,627,DEN,C,22,3
5,627,CLE,C,22,3
5,839,OKC,SG,23,3
5,732,OKC,PF,23,3
5,840,DET,C,21,3
5,201,DEN,SG,29,8
5,157,WAS,PG,32,11
5,427,TOT,C,21,3
5,69,LAC,SG,32,11
5,69,PHI,SG,33,12
5,69,PHI,SG,34,13
5,733,MEM,PG,22,3
5,322,MIL,PF,22,4
5,322,TOT,PF,23,5
5,322,CHI,PF,23,5
5,841,MIN,PF,22,3
5,228,CLE,SF,27,6
5,842,HOU,SF,27,3
5,387,PHI,C,21,2
5,889,SAC,SG,20,2
5,332,SAC,SF,24,3
5,442,POR,SF,23,2
5,428,SAS,C,25,5
5,628,DAL,PG,24,3
5,907,TOR,SG,22,1
5,799,PHO,SG,19,1
5,734,CHO,SF,25,4
5,843,IND,PF,22,3
5,429,DEN,PG,20,2
5,323,TOT,SF,28,5
5,130,TOT,PG-SG,31,12
5,130,HOU,SG,31,12
5,130,BRK,PG,31,12
5,131,MIA,PF,31,10
5,131,TOT,PF-C,32,11
5,131,MIA,PF,32,11
5,282,TOT,SF,28,2
5,844,DET,C,21,2
5,308,TOT,PF,28,5
5,80,PHO,PF,31,10
5,775,NYK,PG,23,2
5,629,MEM,C,21,3
5,630,MIN,PF,21,3
5,800,UTA,PF,23,1
5,508,BRK,C,21,3
5,508,TOT,C,22,4
5,508,BRK,C,22,4
5,735,MEM,SG,22,3
5,105,LAL,C,31,11
5,105,LAL,C,32,12
5,105,TOT,C,33,13
5,736,BOS,SF,27,2
5,736,CHI,SG,27,2
5,736,CHI,SF,28,3
5,737,NOP,C,21,3
5,890,LAC,SG,21,2
5,669,ATL,PG,22,1
5,430,BOS,SG,22,3
5,776,OKC,SF,21,2
5,738,MIN,SG,22,3
5,509,BOS,PF,21,3
5,76,WAS,PF,32,11
5,140,IND,PG,28,8
5,140,MIN,PG,29,9
5,140,MIN,PG,30,10
5,309,OKC,PF,22,3
5,801,BRK,PG,23,1
5,235,IND,SG,27,8
5,670,LAC,SG,21,1
5,631,BRK,PG,26,4
5,188,TOT,SF-SG,29,8
5,310,BRK,SG,27,5
5,311,UTA,PF,31,5
5,431,PHI,C,24,3
5,510,ATL,PF,22,3
5,739,MEM,SG,25,3
5,158,WAS,PG,27,8
5,908,MEM,PF,21,1
5,539,GSW,C,24,2
5,539,TOT,C,25,3
5,539,MIN,C,25,3
5,802,DET,PG,22,1
5,312,LAL,SG,25,4
5,740,MIN,PG,25,3
5,845,IND,SF,24,3
5,741,GSW,SG,22,3
5,846,DAL,SG,22,3
